itemId,city,priceInterval,rating,type
10786704,Barcelona,,45,['Cafe']
23443582,Barcelona,,45,['Coffee & Tea']
10451442,Barcelona,$,40,['Cafe']
4700004,Barcelona,$$ - $$$,35,"['Cafe', 'Mediterranean']"
3188436,Barcelona,$$ - $$$,40,"['Spanish', 'Cafe']"
3187477,Barcelona,$,30,"['Coffee & Tea', 'Cafe']"
1225379,Barcelona,$$ - $$$,30,"['Cafe', 'Mediterranean']"
2056531,Barcelona,$$ - $$$,30,"['Cafe', 'Mediterranean']"
23795898,Barcelona,,50,"['Cafe', 'Spanish']"
23692765,Barcelona,,50,"['Italian', 'Pizza']"
8001693,Barcelona,$,35,"['Coffee & Tea', 'Cafe']"
7257530,Barcelona,,35,['Fast Food']
19516546,Barcelona,$$ - $$$,50,"['Mediterranean', 'European']"
12452232,Barcelona,$$ - $$$,45,"['Fusion', 'Mediterranean']"
7341150,Barcelona,,45,"['Cafe', 'Spanish']"
4222516,Barcelona,$$ - $$$,40,"['Bar', 'Mediterranean']"
23717247,Barcelona,,50,"['Italian', 'Mediterranean']"
7341134,Barcelona,$$ - $$$,40,"['Cafe', 'Spanish']"
23106549,Barcelona,$$ - $$$,50,"['Spanish', 'Fusion']"
19378434,Barcelona,$,50,"['Cafe', 'Fast Food']"
19378712,Barcelona,$,50,"['International', 'Mediterranean']"
19378635,Barcelona,$$ - $$$,50,"['Fast Food', 'Mediterranean']"
2327555,Barcelona,$$ - $$$,40,"['European', 'Spanish']"
15038176,Barcelona,,50,[]
8015031,Barcelona,$$ - $$$,45,"['Bakeries', 'American']"
5614398,Barcelona,$,35,"['Pizza', 'Fast Food']"
5486206,Barcelona,,30,['Pizza']
5794831,Barcelona,$,40,"['Pizza', 'Italian']"
4359742,Barcelona,$,45,"['Mediterranean', 'Spanish']"
697432,Barcelona,$$$$,40,"['Seafood', 'Mediterranean']"
4437301,Barcelona,$,40,['Mediterranean']
23712725,Barcelona,,40,"['Bakeries', 'French']"
23712719,Barcelona,,50,"['Bakeries', 'French']"
23712713,Barcelona,,40,"['Bakeries', 'French']"
23539571,Barcelona,$$ - $$$,50,"['Bakeries', 'French']"
23712709,Barcelona,,25,"['Bakeries', 'French']"
20164407,Barcelona,$$ - $$$,35,"['Steakhouse', 'Mediterranean']"
23727477,Barcelona,,50,"['European', 'Spanish']"
7332637,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
1389730,Barcelona,$$ - $$$,40,"['Japanese', 'Sushi']"
7604436,Barcelona,$$ - $$$,30,"['European', 'Spanish']"
2211867,Barcelona,$$ - $$$,40,['Mediterranean']
12959653,Barcelona,$,45,"['Coffee & Tea', 'Mediterranean']"
5820228,Barcelona,$,45,"['Mexican', 'Colombian']"
5866597,Barcelona,,45,[]
10488228,Barcelona,$,35,"['Spanish', 'Bar']"
25290930,Barcelona,,45,['Grill']
697433,Barcelona,$,40,"['Coffee & Tea', 'Bar']"
3446382,Barcelona,$,45,"['Coffee & Tea', 'Cafe']"
8114710,Barcelona,$,40,"['Coffee & Tea', 'Cafe']"
12525322,Barcelona,,35,['Spanish']
1799325,Barcelona,$,35,"['Coffee & Tea', 'Cafe']"
1906009,Barcelona,$,35,"['Cafe', 'Spanish']"
20170591,Barcelona,,10,[]
9736280,Barcelona,$$ - $$$,20,['Spanish']
1380549,Barcelona,$$ - $$$,35,"['Mediterranean', 'European']"
7277829,Barcelona,$,30,"['Coffee & Tea', 'Cafe']"
11596409,Barcelona,$$ - $$$,25,['Steakhouse']
25257545,Barcelona,,20,"['Brazilian', 'South American']"
6704231,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
11576255,Barcelona,$$ - $$$,45,"['Mediterranean', 'Barbecue']"
1988111,Barcelona,$$ - $$$,30,"['European', 'Spanish']"
945602,Barcelona,$$ - $$$,40,"['Mediterranean', 'Catalan']"
6413293,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
8751205,Barcelona,$,40,"['Steakhouse', 'Spanish']"
5827987,Barcelona,$$ - $$$,30,"['Spanish', 'Pub']"
23765322,Barcelona,,45,['Steakhouse']
2489960,Barcelona,$$ - $$$,40,"['Steakhouse', 'Spanish']"
8821975,Barcelona,$$ - $$$,35,[]
12516642,Barcelona,$$ - $$$,30,"['Barbecue', 'Mediterranean']"
11905792,Barcelona,,50,[]
3308325,Barcelona,$,30,"['Mediterranean', 'Spanish']"
25458931,Barcelona,,50,"['Grill', 'Argentinean']"
15291687,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
5292578,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
4453356,Barcelona,$$ - $$$,45,['Spanish']
797017,Barcelona,$$ - $$$,40,"['Seafood', 'Mediterranean']"
25193372,Barcelona,,50,"['Bakeries', 'European']"
1858970,Barcelona,$$$$,35,"['Mediterranean', 'European']"
24994252,Barcelona,,50,['Mediterranean']
11661879,Barcelona,$$ - $$$,30,['Spanish']
15813633,Barcelona,$,50,"['Fast Food', 'Mediterranean']"
10786106,Barcelona,$$ - $$$,40,"['Coffee & Tea', 'Cafe']"
15154736,Barcelona,$$ - $$$,45,"['Italian', 'Mediterranean']"
17425098,Barcelona,,50,['Coffee & Tea']
8534868,Barcelona,$$ - $$$,45,"['Pub', 'Brew Pub']"
20898269,Barcelona,$$ - $$$,50,"['Pizza', 'Brew Pub']"
7610881,Barcelona,$$ - $$$,40,"['Bar', 'Pub']"
10192941,Barcelona,$$ - $$$,45,[]
14073716,Barcelona,,45,['Fast Food']
20866970,Barcelona,$$ - $$$,35,['Mediterranean']
6714475,Barcelona,,40,[]
10461490,Barcelona,$$ - $$$,40,"['Bar', 'Mediterranean']"
6163962,Barcelona,$$ - $$$,30,"['Mediterranean', 'Spanish']"
23818874,Barcelona,,50,['Steakhouse']
7912377,Barcelona,$$ - $$$,45,"['Gastropub', 'Healthy']"
6541773,Barcelona,$,45,"['Quick Bites', 'Argentinean']"
10079494,Barcelona,$$ - $$$,45,"['Fast Food', 'Argentinean']"
9790732,Barcelona,$$ - $$$,45,"['Latin', 'American']"
21137958,Barcelona,$$ - $$$,40,"['Italian', 'Pizza']"
12523663,Barcelona,$$ - $$$,45,"['Italian', 'Pizza']"
11444792,Barcelona,$,40,"['Quick Bites', 'Cafe']"
10062817,Barcelona,$$ - $$$,45,"['Italian', 'Pizza']"
12079934,Barcelona,$,40,['Bakeries']
2568639,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
15673484,Barcelona,$$ - $$$,50,"['Catalan', 'International']"
23729870,Barcelona,$$$$,45,"['International', 'Catalan']"
7675835,Barcelona,$$ - $$$,45,[]
10596737,Barcelona,$$ - $$$,45,['Mediterranean']
5615731,Barcelona,,40,['Spanish']
21094787,Barcelona,$$ - $$$,50,"['American', 'Cafe']"
3163747,Barcelona,$$ - $$$,40,"['Dessert', 'American']"
5217248,Barcelona,$$ - $$$,40,"['Cafe', 'European']"
10057065,Barcelona,$$ - $$$,40,"['American', 'Cafe']"
23242068,Barcelona,$$ - $$$,35,"['Mediterranean', 'European']"
10763125,Barcelona,,25,[]
19284613,Barcelona,$$ - $$$,45,['American']
26102117,Barcelona,,50,"['French', 'American']"
20057047,Barcelona,,50,[]
23170829,Barcelona,,45,"['Street Food', 'Venezuelan']"
10053232,Barcelona,$$ - $$$,40,"['Dessert', 'Cafe']"
12796954,Barcelona,$$ - $$$,45,"['Mediterranean', 'European']"
6153583,Barcelona,$,40,[]
15067044,Barcelona,$,45,"['Asian', 'Street Food']"
3607626,Barcelona,$$ - $$$,45,[]
25223002,Barcelona,,50,[]
1101365,Barcelona,$$ - $$$,40,"['Dessert', 'Cafe']"
8017677,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
4353157,Barcelona,$$ - $$$,35,['Mediterranean']
19607250,Barcelona,$$ - $$$,45,"['Mexican', 'Latin']"
5614832,Barcelona,$$ - $$$,45,['Spanish']
7313463,Barcelona,$,40,"['Coffee & Tea', 'Cafe']"
7345252,Barcelona,$,45,"['Coffee & Tea', 'Cafe']"
9599143,Barcelona,$,40,['Cafe']
8536895,Barcelona,$,40,['Italian']
9599110,Barcelona,$,40,"['European', 'Fast Food']"
21192512,Barcelona,$$ - $$$,40,['Italian']
8532783,Barcelona,$$ - $$$,40,"['Dessert', 'Italian']"
14040073,Barcelona,$,30,"['Italian', 'Mediterranean']"
7313461,Barcelona,$,35,"['Dessert', 'Cafe']"
14040132,Barcelona,$,45,"['Italian', 'Mediterranean']"
942206,Barcelona,$,40,"['Quick Bites', 'Cafe']"
8532789,Barcelona,$,40,"['Cafe', 'European']"
7313462,Barcelona,$,35,"['Cafe', 'Fast Food']"
6949695,Barcelona,$,40,"['Quick Bites', 'Cafe']"
5570654,Barcelona,$,40,"['Cafe', 'Mediterranean']"
8532785,Barcelona,$,40,"['Cafe', 'European']"
12115389,Barcelona,$$ - $$$,45,"['European', 'Contemporary']"
10387380,Barcelona,$$ - $$$,45,"['Spanish', 'Bar']"
15662491,Barcelona,$$ - $$$,40,['Mediterranean']
19850814,Barcelona,,50,[]
6413496,Barcelona,$$ - $$$,45,"['Steakhouse', 'Latin']"
20257690,Barcelona,$$ - $$$,50,"['Steakhouse', 'Latin']"
24073191,Barcelona,$$ - $$$,35,"['American', 'Bar']"
23716399,Barcelona,,45,"['Bar', 'International']"
23876574,Barcelona,,45,[]
17578669,Barcelona,$$ - $$$,50,"['Cafe', 'American']"
3643048,Barcelona,$,40,"['Asian', 'Vietnamese']"
1752833,Barcelona,$,40,"['Asian', 'Vietnamese']"
942733,Barcelona,$$ - $$$,40,"['Japanese', 'Sushi']"
1226740,Barcelona,$$ - $$$,45,"['Italian', 'Pizza']"
14979681,Barcelona,$,45,"['Italian', 'Pizza']"
13991258,Barcelona,$$ - $$$,50,"['Bar', 'Mediterranean']"
17206163,Barcelona,$$ - $$$,45,[]
10225305,Barcelona,$,30,[]
19792878,Barcelona,$,50,['Fast Food']
20978831,Barcelona,$,50,"['European', 'American']"
22905497,Barcelona,,50,[]
25416930,Barcelona,,30,"['American', 'Fast Food']"
5788990,Barcelona,,30,[]
2073069,Barcelona,$,30,"['Quick Bites', 'American']"
5444746,Barcelona,$,30,"['Quick Bites', 'Fast Food']"
21399460,Barcelona,,30,[]
21399458,Barcelona,,20,[]
8830076,Barcelona,$,30,['Fast Food']
4475951,Barcelona,$,30,['Fast Food']
22950947,Barcelona,,10,[]
21399465,Barcelona,,10,[]
8508470,Barcelona,$,30,['Fast Food']
17702129,Barcelona,,20,[]
22905490,Barcelona,,25,[]
997996,Barcelona,$,25,['Fast Food']
21399464,Barcelona,,15,[]
22905493,Barcelona,,10,[]
21399514,Barcelona,,10,[]
19631247,Barcelona,,10,['Fast Food']
5795212,Barcelona,$,25,"['Quick Bites', 'Fast Food']"
12830960,Barcelona,,15,['American']
9554542,Barcelona,$,20,"['Quick Bites', 'American']"
24871598,Barcelona,,20,['American']
19466389,Barcelona,$,40,"['Fast Food', 'International']"
23646265,Barcelona,,50,['Fast Food']
13494682,Barcelona,$,45,"['American', 'European']"
15779864,Barcelona,$$ - $$$,45,"['Quick Bites', 'Fast Food']"
20056272,Barcelona,$$ - $$$,50,"['American', 'Fast Food']"
23555575,Barcelona,$$ - $$$,50,"['Fast Food', 'Mediterranean']"
5795054,Barcelona,,40,[]
13076379,Barcelona,$$ - $$$,40,['Korean']
24878171,Barcelona,,50,"['Mexican', 'American']"
24188626,Barcelona,,50,"['Mexican', 'American']"
21338415,Barcelona,$,45,"['Mexican', 'Latin']"
5828140,Barcelona,,30,"['Mediterranean', 'Spanish']"
15566844,Barcelona,$,40,['Asian']
9455549,Barcelona,$,35,"['Bar', 'Pub']"
3410813,Barcelona,$,25,"['Chinese', 'Japanese']"
12027353,Barcelona,$$ - $$$,45,['Bars & Pubs']
12069879,Barcelona,$,40,"['Lebanese', 'Mediterranean']"
19910014,Barcelona,$,45,"['Coffee & Tea', 'American']"
21297338,Barcelona,,45,['Mediterranean']
1156124,Barcelona,$$ - $$$,40,"['Cafe', 'Spanish']"
1393451,Barcelona,$,45,"['Contemporary', 'Catalan']"
19262135,Barcelona,,50,"['Spanish', 'Catalan']"
25231016,Barcelona,,50,"['Mediterranean', 'Catalan']"
697436,Barcelona,$$$$,45,"['Seafood', 'Mediterranean']"
8454343,Barcelona,$$ - $$$,30,['Spanish']
8685185,Barcelona,$,45,"['Mediterranean', 'Spanish']"
12607814,Barcelona,,40,['International']
8018142,Barcelona,$,20,"['Bar', 'Mediterranean']"
1084037,Barcelona,$$ - $$$,35,"['Seafood', 'Mediterranean']"
998055,Barcelona,$$ - $$$,35,"['Seafood', 'Mediterranean']"
6776293,Barcelona,,35,"['Pizza', 'Spanish']"
7262543,Barcelona,$$ - $$$,35,['Spanish']
19639641,Barcelona,$,45,"['Mediterranean', 'Medicinal foods']"
10453229,Barcelona,$$ - $$$,50,"['Mediterranean', 'Barbecue']"
997997,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
19261990,Barcelona,,50,"['Bar', 'Spanish']"
10631172,Barcelona,$$ - $$$,45,"['Bar', 'Contemporary']"
4992338,Barcelona,$$ - $$$,40,['Spanish']
8092840,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
15151006,Barcelona,$$$$,45,['Spanish']
11487954,Barcelona,,50,[]
17785433,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
21380059,Barcelona,,35,[]
8436609,Barcelona,$$ - $$$,45,"['Latin', 'Bar']"
781358,Barcelona,$$ - $$$,40,"['Dessert', 'Cafe']"
10343791,Barcelona,$,45,"['Dessert', 'Italian']"
9756269,Barcelona,$$ - $$$,45,"['Italian', 'Mediterranean']"
7359662,Barcelona,$$ - $$$,35,"['Mediterranean', 'European']"
2328951,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
20861655,Barcelona,$$ - $$$,40,"['International', 'Mediterranean']"
23216712,Barcelona,$$ - $$$,50,"['Mediterranean', 'Healthy']"
7341123,Barcelona,$,40,['Spanish']
13385766,Barcelona,$$ - $$$,45,"['Mediterranean', 'Cafe']"
17480484,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
17477862,Barcelona,$$ - $$$,50,"['Spanish', 'Healthy']"
10201935,Barcelona,$$ - $$$,30,"['Bar', 'Seafood']"
697438,Barcelona,$$$$,45,"['Mediterranean', 'European']"
967834,Barcelona,$$ - $$$,40,"['Coffee & Tea', 'Cafe']"
16819570,Barcelona,$,50,"['Bar', 'Cafe']"
15210995,Barcelona,$$ - $$$,30,['Mediterranean']
10692433,Barcelona,$$ - $$$,35,"['Cafe', 'Spanish']"
10692527,Barcelona,$$ - $$$,15,['Cafe']
8462235,Barcelona,$$ - $$$,35,[]
7341146,Barcelona,$,40,"['Bakeries', 'Cafe']"
19859580,Barcelona,,30,"['Mediterranean', 'Spanish']"
15018190,Barcelona,,30,['Cafe']
4049304,Barcelona,$$ - $$$,35,"['European', 'Spanish']"
6940368,Barcelona,$,40,"['Spanish', 'Bar']"
13506624,Barcelona,$$ - $$$,30,"['Cafe', 'Mediterranean']"
8477112,Barcelona,$,45,"['Cafe', 'Mediterranean']"
5812682,Barcelona,,40,[]
12459158,Barcelona,,45,[]
7219422,Barcelona,$,45,['International']
23608292,Barcelona,$,50,['Spanish']
986248,Barcelona,$$ - $$$,30,"['Bar', 'Cafe']"
25420883,Barcelona,,40,"['Quick Bites', 'French']"
8378643,Barcelona,$,40,"['Bar', 'Mediterranean']"
8602866,Barcelona,$,45,['Cafe']
8672585,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
4698083,Barcelona,,40,['Bar']
9589922,Barcelona,$,50,['Spanish']
5877774,Barcelona,$$ - $$$,40,"['Coffee & Tea', 'Mediterranean']"
1156240,Barcelona,$$ - $$$,35,"['Bar', 'Cafe']"
12288451,Barcelona,$$ - $$$,40,"['Cafe', 'Mediterranean']"
6704594,Barcelona,$$ - $$$,35,['Spanish']
25195379,Barcelona,,30,['Spanish']
10258450,Barcelona,$,25,"['Pizza', 'Cafe']"
13550197,Barcelona,$,50,['Spanish']
17851302,Barcelona,$,10,"['Pizza', 'Spanish']"
13550206,Barcelona,$$ - $$$,40,['Spanish']
697457,Barcelona,$$ - $$$,35,"['Cafe', 'European']"
15071182,Barcelona,$$ - $$$,50,['Spanish']
3453947,Barcelona,$$ - $$$,40,"['Cafe', 'Mediterranean']"
5544584,Barcelona,,30,[]
1051027,Barcelona,$,40,"['Coffee & Tea', 'Cafe']"
4044473,Barcelona,,40,['Spanish']
1156392,Barcelona,$$ - $$$,40,"['French', 'Mediterranean']"
7341117,Barcelona,$$ - $$$,35,"['Cafe', 'European']"
24980684,Barcelona,$$ - $$$,50,"['Italian', 'Mediterranean']"
697448,Barcelona,$$ - $$$,35,"['European', 'Spanish']"
7717852,Barcelona,$,35,"['International', 'Spanish']"
12891861,Barcelona,,35,[]
5866403,Barcelona,$,35,"['Coffee & Tea', 'Bar']"
1156406,Barcelona,$$ - $$$,35,"['Cafe', 'Mediterranean']"
5495056,Barcelona,$$ - $$$,30,"['Bar', 'Spanish']"
13150160,Barcelona,,40,['Mediterranean']
5970239,Barcelona,$,30,"['Bar', 'Mediterranean']"
3253515,Barcelona,$$ - $$$,35,"['Mediterranean', 'Spanish']"
17724131,Barcelona,$$ - $$$,50,"['African', 'Fusion']"
4700532,Barcelona,$$ - $$$,45,"['Bar', 'Cafe']"
17545553,Barcelona,,50,['Cafe']
23590906,Barcelona,,45,['International']
17714320,Barcelona,$$ - $$$,50,"['Argentinean', 'South American']"
4414683,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
1897236,Barcelona,$$ - $$$,35,['Spanish']
7277862,Barcelona,,45,['Spanish']
14132893,Barcelona,,30,"['Bar', 'Pub']"
2435217,Barcelona,$$ - $$$,40,"['European', 'Spanish']"
12631744,Barcelona,$$ - $$$,40,"['Coffee & Tea', 'Cafe']"
1626286,Barcelona,$,45,"['Bar', 'European']"
23690466,Barcelona,,50,"['Mediterranean', 'Spanish']"
12627321,Barcelona,$$ - $$$,45,"['Asian', 'Korean']"
7996869,Barcelona,$,40,['Cafe']
6714485,Barcelona,$$ - $$$,40,"['Bar', 'Pub']"
10096430,Barcelona,,45,['Spanish']
3793916,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
3609757,Barcelona,$,50,"['European', 'Spanish']"
21200370,Barcelona,$$ - $$$,45,[]
9757945,Barcelona,$$ - $$$,30,"['French', 'Cafe']"
7693929,Barcelona,$,45,['Cafe']
5862735,Barcelona,$$ - $$$,45,"['Spanish', 'Cafe']"
7341125,Barcelona,$,40,"['Cafe', 'European']"
25361365,Barcelona,,50,"['Coffee & Tea', 'Latin']"
7246570,Barcelona,$$ - $$$,40,"['Italian', 'Cafe']"
24088541,Barcelona,,50,['Coffee & Tea']
7953644,Barcelona,$$ - $$$,50,['Cafe']
12482288,Barcelona,$$ - $$$,40,['Spanish']
1113724,Barcelona,$$ - $$$,40,"['Bar', 'European']"
6467689,Barcelona,$$$$,40,['Spanish']
6613118,Barcelona,$,45,"['Lebanese', 'Mediterranean']"
697456,Barcelona,$$ - $$$,35,"['Coffee & Tea', 'Bar']"
4874675,Barcelona,$,40,"['Coffee & Tea', 'Cafe']"
10492109,Barcelona,$,40,['Cafe']
7952999,Barcelona,$,40,"['Coffee & Tea', 'Spanish']"
9778506,Barcelona,$,40,"['Coffee & Tea', 'Cafe']"
13170299,Barcelona,$,40,"['Coffee & Tea', 'Bar']"
13140304,Barcelona,,40,"['European', 'Spanish']"
5486058,Barcelona,$,40,"['Coffee & Tea', 'Cafe']"
11848992,Barcelona,$,35,"['Coffee & Tea', 'Cafe']"
19859086,Barcelona,,35,"['Bar', 'Cafe']"
12253939,Barcelona,$,25,"['Coffee & Tea', 'Cafe']"
12430627,Barcelona,,20,['Cafe']
12461691,Barcelona,$,45,"['Mediterranean', 'Spanish']"
12446201,Barcelona,$,40,"['Coffee & Tea', 'Cafe']"
7938851,Barcelona,$,45,"['Coffee & Tea', 'Cafe']"
4071789,Barcelona,,40,['Spanish']
19804851,Barcelona,,50,[]
14075082,Barcelona,,45,"['Coffee & Tea', 'Bar']"
2156666,Barcelona,$,45,"['Coffee & Tea', 'Cafe']"
16700769,Barcelona,,45,"['Coffee & Tea', 'Bar']"
16805389,Barcelona,,40,"['Coffee & Tea', 'Bar']"
16700776,Barcelona,,40,"['Coffee & Tea', 'Bar']"
8017690,Barcelona,$,40,"['Coffee & Tea', 'Cafe']"
16700577,Barcelona,,50,"['Coffee & Tea', 'Bar']"
7164423,Barcelona,$,40,"['Coffee & Tea', 'Cafe']"
3185549,Barcelona,$,45,"['Coffee & Tea', 'Cafe']"
16743320,Barcelona,,40,[]
9813021,Barcelona,$$ - $$$,45,"['Coffee & Tea', 'Cafe']"
10518363,Barcelona,$$ - $$$,30,"['Spanish', 'Fast Food']"
20361465,Barcelona,,50,[]
15316678,Barcelona,$,35,"['Coffee & Tea', 'Cafe']"
18338149,Barcelona,,35,[]
7347219,Barcelona,,50,['Cafe']
10534092,Barcelona,,30,"['Bar', 'Cafe']"
4702418,Barcelona,$,35,"['Mediterranean', 'Spanish']"
10054623,Barcelona,$,45,[]
12378336,Barcelona,$,45,"['Spanish', 'Italian']"
15866180,Barcelona,$$ - $$$,45,['Mediterranean']
10067438,Barcelona,,20,[]
8396349,Barcelona,$,45,"['Coffee & Tea', 'Spanish']"
5866787,Barcelona,$,45,['Mediterranean']
7216008,Barcelona,,50,['Spanish']
17338150,Barcelona,$,30,['Cafe']
19984041,Barcelona,,40,[]
24987932,Barcelona,,50,"['Coffee & Tea', 'Italian']"
15184927,Barcelona,$,45,"['Japanese', 'Cafe']"
8023681,Barcelona,$$ - $$$,35,['Spanish']
11695788,Barcelona,$,35,[]
12964775,Barcelona,,35,"['Bar', 'Cafe']"
12913146,Barcelona,$,45,"['Coffee & Tea', 'Cafe']"
6439591,Barcelona,$,35,"['Bar', 'Cafe']"
7341815,Barcelona,$,45,['Spanish']
14035142,Barcelona,,45,['Cafe']
17329282,Barcelona,$$ - $$$,25,"['Bar', 'Cafe']"
8480101,Barcelona,$,40,['Spanish']
5866579,Barcelona,$,30,[]
5610900,Barcelona,,45,[]
8370097,Barcelona,$$ - $$$,35,"['Coffee & Tea', 'Bar']"
23801410,Barcelona,,50,"['Coffee & Tea', 'Japanese']"
24183513,Barcelona,,30,"['Bakeries', 'French']"
15753351,Barcelona,,20,['Coffee & Tea']
12736360,Barcelona,$,40,['Cafe']
10356153,Barcelona,$,20,"['Quick Bites', 'Street Food']"
3180791,Barcelona,$$ - $$$,20,"['Coffee & Tea', 'Fast Food']"
1479337,Barcelona,$$ - $$$,30,"['Italian', 'Pizza']"
10543299,Barcelona,$,35,[]
4641714,Barcelona,,45,"['Bar', 'Cafe']"
23037147,Barcelona,$,40,"['Italian', 'Mexican']"
8612891,Barcelona,,40,[]
12404593,Barcelona,$,50,"['Coffee & Tea', 'Cafe']"
16874484,Barcelona,,50,[]
19059765,Barcelona,$,50,"['Brazilian', 'Latin']"
1124766,Barcelona,$$ - $$$,45,"['Coffee & Tea', 'Asian']"
24191447,Barcelona,,45,"['Venezuelan', 'South American']"
11721977,Barcelona,$,50,['Cafe']
13838681,Barcelona,$,45,"['Italian', 'Pizza']"
8498183,Barcelona,$$ - $$$,35,"['Spanish', 'Mediterranean']"
3389201,Barcelona,$,40,"['Bar', 'Mediterranean']"
12817263,Barcelona,$,35,"['Asian', 'Japanese']"
14949880,Barcelona,,45,"['Brew Pub', 'European']"
4714358,Barcelona,,40,[]
24920191,Barcelona,,20,['Spanish']
6608365,Barcelona,$,40,"['Bar', 'Mediterranean']"
23735526,Barcelona,,40,"['Spanish', 'Catalan']"
697458,Barcelona,$$ - $$$,40,"['Seafood', 'Mediterranean']"
1129701,Barcelona,$$ - $$$,30,"['Seafood', 'Mediterranean']"
4971588,Barcelona,$$ - $$$,30,"['Mediterranean', 'Spanish']"
5794796,Barcelona,$,45,"['Spanish', 'Mediterranean']"
10046849,Barcelona,$$ - $$$,40,[]
6211446,Barcelona,$$ - $$$,35,['Spanish']
1074409,Barcelona,$$ - $$$,40,"['Seafood', 'Spanish']"
25081500,Barcelona,,25,['Mediterranean']
7891651,Barcelona,$,40,"['Mediterranean', 'Spanish']"
16694429,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
8462237,Barcelona,$$ - $$$,35,['Spanish']
3164862,Barcelona,$$ - $$$,40,"['Spanish', 'European']"
1632878,Barcelona,$$ - $$$,35,"['Bar', 'Spanish']"
16738240,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
6715382,Barcelona,$,40,['Spanish']
1993150,Barcelona,$$ - $$$,40,"['Mexican', 'Pizza']"
9561755,Barcelona,,50,[]
11693222,Barcelona,$,40,['Cafe']
6728315,Barcelona,$$ - $$$,35,"['Mediterranean', 'European']"
4787818,Barcelona,,30,"['Bar', 'European']"
5615765,Barcelona,$$ - $$$,40,"['Spanish', 'French']"
10791916,Barcelona,$$ - $$$,50,"['Dessert', 'Healthy']"
23382733,Barcelona,,45,[]
8420131,Barcelona,$$ - $$$,50,[]
15018699,Barcelona,$,45,"['Mediterranean', 'Spanish']"
24147402,Barcelona,,30,"['Mediterranean', 'Catalan']"
8419529,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
21235685,Barcelona,$$ - $$$,50,"['Mediterranean', 'European']"
19605052,Barcelona,,45,[]
3193543,Barcelona,$$ - $$$,45,"['Seafood', 'Mediterranean']"
5321384,Barcelona,$$ - $$$,45,"['Spanish', 'International']"
17751238,Barcelona,$$ - $$$,50,"['Steakhouse', 'Argentinean']"
14961705,Barcelona,$$ - $$$,40,"['Coffee & Tea', 'Cafe']"
8384787,Barcelona,$$ - $$$,45,['Cafe']
25459161,Barcelona,,50,"['Argentinean', 'South American']"
17751369,Barcelona,$$ - $$$,35,"['Mediterranean', 'Spanish']"
7611458,Barcelona,$$ - $$$,45,"['Mediterranean', 'European']"
6973561,Barcelona,$$ - $$$,45,"['Mediterranean', 'European']"
2475009,Barcelona,$$ - $$$,40,"['Seafood', 'Mediterranean']"
10254602,Barcelona,$$ - $$$,30,['Spanish']
1079710,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
15273652,Barcelona,,25,[]
4474557,Barcelona,$$ - $$$,20,['Spanish']
1061290,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
4420799,Barcelona,,45,['Spanish']
4833405,Barcelona,,30,['Spanish']
3368059,Barcelona,$$ - $$$,35,"['Spanish', 'Mediterranean']"
7322281,Barcelona,$$ - $$$,40,"['European', 'Spanish']"
7994557,Barcelona,$,40,"['Mediterranean', 'Spanish']"
8537715,Barcelona,$$ - $$$,40,"['Bar', 'Mediterranean']"
17822913,Barcelona,,40,[]
697460,Barcelona,$$ - $$$,45,"['Steakhouse', 'Mediterranean']"
21040642,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
697461,Barcelona,$$ - $$$,40,"['Mediterranean', 'European']"
5862773,Barcelona,$$ - $$$,35,"['Mediterranean', 'Spanish']"
7387261,Barcelona,$$ - $$$,45,"['Brazilian', 'Cafe']"
2277296,Barcelona,$,35,['Spanish']
12494116,Barcelona,$$ - $$$,45,"['Seafood', 'Spanish']"
1098499,Barcelona,$$ - $$$,30,"['Seafood', 'Mediterranean']"
10145890,Barcelona,$$ - $$$,15,[]
7277853,Barcelona,$$ - $$$,45,"['Mediterranean', 'Spanish']"
7893436,Barcelona,,50,[]
12144081,Barcelona,,35,[]
2044401,Barcelona,$$ - $$$,45,"['Japanese', 'Mediterranean']"
693855,Barcelona,$$ - $$$,40,"['Mediterranean', 'Spanish']"
